trip_id,load_id,driver_id,truck_id,actual_miles,fuel_gallons,actual_mpg,departure_time,arrival_time,on_time_flag,customer_id,route_id,load_date,freight_type,weight_lbs,revenue,fuel_surcharge,load_status,origin_city,origin_state,destination_city,destination_state,distance_miles,base_rate_per_mile,customer_name,city,state,industry,payment_terms_days,account_status,fuel_cost,fuel_gallons_purchased,avg_price_per_gal,month,total_revenue,rev_per_mile,net_margin,net_margin_per_mile,direction
TRIP-000442,LOAD-00442,DRV-01,TRK-01,267,51.25,5.21,2025-07-30 07:45:00,2025-07-30 13:00:30.138852,Y,CUST-01,RTE-01,2025-07-30,Refrigerated - Produce,41270,777.46,56.38,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,199.41,51.25,3.891,2025-07,833.84,3.122996254681648,634.4300000000001,2.3761423220973783,southbound
TRIP-000443,LOAD-00443,DRV-01,TRK-01,315,63.13,4.99,2025-08-01 08:45:00,2025-08-01 15:16:14.377643,Y,CUST-06,RTE-06,2025-08-01,Refrigerated - Backhaul Mixed,17869,526.71,54.3,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,249.3,63.13,3.949,2025-08,581.01,1.8444761904761904,331.71,1.053047619047619,northbound_backhaul
TRIP-000444,LOAD-00444,DRV-02,TRK-02,805,110.27,7.3,2025-08-03 07:50:00,2025-08-04 00:21:13.745092,Y,CUST-03,RTE-03,2025-08-03,Refrigerated - Produce,43951,2488.8,128.01,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,442.51,110.27,4.013,2025-08,2616.8100000000004,3.2506956521739134,2174.3,2.700993788819876,southbound
TRIP-000445,LOAD-00445,DRV-02,TRK-02,839,121.42,6.91,2025-08-05 08:15:00,2025-08-06 01:35:30.697194,Y,CUST-06,RTE-05,2025-08-05,Refrigerated - Backhaul Mixed,26069,1152.02,133.57,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,478.76,121.42,3.943,2025-08,1285.59,1.5322884386174016,806.8299999999999,0.9616567342073896,northbound_backhaul
TRIP-000446,LOAD-00446,DRV-02,TRK-02,789,108.83,7.25,2025-08-02 05:00:00,2025-08-02 20:16:41.815890,Y,CUST-02,RTE-02,2025-08-02,Refrigerated - Seafood,41856,2356.74,168.21,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,430.75,108.83,3.958,2025-08,2524.95,3.200190114068441,2094.2,2.65424588086185,southbound
TRIP-000447,LOAD-00447,DRV-02,TRK-02,843,118.4,7.12,2025-08-03 05:40:00,2025-08-03 22:28:44.014626,Y,CUST-06,RTE-05,2025-08-03,Refrigerated - Backhaul Mixed,15564,1263.42,99.16,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,464.01,118.4,3.919,2025-08,1362.5800000000002,1.616346381969158,898.5700000000002,1.0659193357058128,northbound_backhaul
TRIP-000448,LOAD-00448,DRV-01,TRK-01,262,49.34,5.31,2025-08-10 04:40:00,2025-08-10 09:47:46.960134,Y,CUST-01,RTE-01,2025-08-10,Refrigerated - Produce,43440,726.07,73.41,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,194.84,49.34,3.949,2025-08,799.48,3.0514503816793894,604.64,2.3077862595419845,southbound
TRIP-000449,LOAD-00449,DRV-01,TRK-01,300,58.82,5.1,2025-08-11 07:00:00,2025-08-11 13:12:24.001648,Y,CUST-05,RTE-06,2025-08-11,Refrigerated - Backhaul Mixed,20298,476.75,33.18,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,230.46,58.82,3.918,2025-08,509.93,1.6997666666666666,279.47,0.9315666666666668,northbound_backhaul
TRIP-000450,LOAD-00450,DRV-01,TRK-01,812,159.84,5.08,2025-08-11 04:30:00,2025-08-11 19:34:05.344576,Y,CUST-04,RTE-04,2025-08-11,Refrigerated - Mixed,42392,2208.1,133.87,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,631.85,159.84,3.953,2025-08,2341.97,2.8841995073891624,1710.12,2.1060591133004927,southbound
TRIP-000451,LOAD-00451,DRV-02,TRK-02,830,118.91,6.98,2025-08-10 05:50:00,2025-08-10 21:56:31.478775,N,CUST-04,RTE-04,2025-08-10,Refrigerated - Mixed,42792,2034.56,123.64,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,463.51,118.91,3.898,2025-08,2158.2,2.6002409638554216,1694.6899999999998,2.0417951807228913,southbound
TRIP-000452,LOAD-00452,DRV-02,TRK-02,839,123.02,6.82,2025-08-11 05:15:00,2025-08-11 21:31:42.509612,Y,CUST-05,RTE-05,2025-08-11,Refrigerated - Backhaul Mixed,18309,1189.28,122.15,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,506.47,123.02,4.117,2025-08,1311.43,1.563087008343266,804.96,0.9594278903456497,northbound_backhaul
TRIP-000453,LOAD-00453,DRV-02,TRK-02,270,37.5,7.2,2025-08-10 05:30:00,2025-08-10 10:53:38.107834,Y,CUST-01,RTE-01,2025-08-10,Refrigerated - Produce,43308,746.1,77.13,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,147.41,37.5,3.931,2025-08,823.23,3.049,675.82,2.5030370370370374,southbound
TRIP-000454,LOAD-00454,DRV-02,TRK-02,304,41.82,7.27,2025-08-12 05:10:00,2025-08-12 11:03:17.123362,Y,CUST-05,RTE-06,2025-08-12,Refrigerated - Backhaul Mixed,29251,504.31,30.18,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,163.18,41.82,3.902,2025-08,534.49,1.7581907894736843,371.31,1.2214144736842105,northbound_backhaul
TRIP-000455,LOAD-00455,DRV-01,TRK-01,829,164.48,5.04,2025-08-17 05:20:00,2025-08-17 22:00:33.652954,Y,CUST-04,RTE-04,2025-08-17,Refrigerated - Mixed,40006,2080.79,209.18,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,652.16,164.48,3.965,2025-08,2289.97,2.76232810615199,1637.81,1.9756453558504221,southbound
TRIP-000456,LOAD-00456,DRV-01,TRK-01,330,67.21,4.91,2025-08-18 08:40:00,2025-08-18 15:07:17.503224,Y,CUST-06,RTE-06,2025-08-18,Refrigerated - Backhaul Mixed,27457,512.57,52.05,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,275.02,67.21,4.092,2025-08,564.62,1.710969696969697,289.6,0.8775757575757577,northbound_backhaul
TRIP-000457,LOAD-00457,DRV-01,TRK-01,832,166.73,4.99,2025-08-14 05:45:00,2025-08-14 22:40:09.872340,N,CUST-04,RTE-04,2025-08-14,Refrigerated - Mixed,41073,2109.64,176.61,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,643.08,166.73,3.857,2025-08,2286.25,2.7478966346153846,1643.17,1.9749639423076923,southbound
TRIP-000458,LOAD-00458,DRV-01,TRK-01,796,154.56,5.15,2025-08-17 04:05:00,2025-08-17 19:54:20.037018,Y,CUST-03,RTE-03,2025-08-17,Refrigerated - Produce,42819,2426.73,156.94,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,635.4,154.56,4.111,2025-08,2583.67,3.245816582914573,1948.27,2.447575376884422,southbound
TRIP-000459,LOAD-00459,DRV-01,TRK-01,820,159.53,5.14,2025-08-18 07:00:00,2025-08-18 23:20:22.558255,Y,CUST-06,RTE-07,2025-08-18,Refrigerated - Backhaul Mixed,21947,1277.84,132.9,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,623.92,159.53,3.911,2025-08,1410.74,1.7204146341463415,786.82,0.9595365853658537,northbound_backhaul
TRIP-000460,LOAD-00460,DRV-02,TRK-02,796,113.88,6.99,2025-08-18 04:50:00,2025-08-18 19:43:22.999533,Y,CUST-02,RTE-02,2025-08-18,Refrigerated - Seafood,43278,2211.51,207.2,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,457.23,113.88,4.015,2025-08,2418.71,3.03858040201005,1961.48,2.464170854271357,southbound
TRIP-000461,LOAD-00461,DRV-02,TRK-02,306,43.22,7.08,2025-08-19 07:10:00,2025-08-19 13:35:35.990212,Y,CUST-06,RTE-06,2025-08-19,Refrigerated - Backhaul Mixed,26921,542.58,52.57,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,175.82,43.22,4.068,2025-08,595.1500000000001,1.944934640522876,419.3300000000001,1.3703594771241834,northbound_backhaul
TRIP-000462,LOAD-00462,DRV-02,TRK-02,829,121.02,6.85,2025-08-18 06:10:00,2025-08-18 22:02:25.829838,Y,CUST-04,RTE-04,2025-08-18,Refrigerated - Mixed,44005,2121.26,201.02,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,473.67,121.02,3.914,2025-08,2322.28,2.801302774427021,1848.6100000000001,2.2299276236429435,southbound
TRIP-000463,LOAD-00463,DRV-02,TRK-02,841,120.83,6.96,2025-08-20 05:10:00,2025-08-20 23:15:39.292947,Y,CUST-05,RTE-05,2025-08-20,Refrigerated - Backhaul Mixed,18143,1395.15,147.45,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,461.21,120.83,3.817,2025-08,1542.6000000000001,1.8342449464922712,1081.39,1.2858382877526755,northbound_backhaul
TRIP-000464,LOAD-00464,DRV-02,TRK-02,254,37.3,6.81,2025-08-12 04:40:00,2025-08-12 09:35:14.781819,N,CUST-01,RTE-01,2025-08-12,Refrigerated - Produce,43450,729.1,76.25,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,153.08,37.3,4.104,2025-08,805.35,3.1706692913385828,652.27,2.5679921259842518,southbound
TRIP-000465,LOAD-00465,DRV-02,TRK-02,324,45.83,7.07,2025-08-14 07:30:00,2025-08-14 13:52:23.638427,Y,CUST-06,RTE-06,2025-08-14,Refrigerated - Backhaul Mixed,20918,577.43,54.51,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,185.47,45.83,4.047,2025-08,631.9399999999999,1.950432098765432,446.4699999999999,1.3779938271604935,northbound_backhaul
TRIP-000466,LOAD-00466,DRV-01,TRK-01,834,161.63,5.16,2025-08-21 05:00:00,2025-08-21 20:28:05.499482,N,CUST-04,RTE-04,2025-08-21,Refrigerated - Mixed,41892,2138.96,201.55,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,643.85,161.63,3.9835000000000003,2025-08,2340.51,2.8063669064748202,1696.6600000000003,2.0343645083932858,southbound
TRIP-000467,LOAD-00467,DRV-01,TRK-01,330,61.22,5.39,2025-08-23 05:40:00,2025-08-23 12:34:32.716887,Y,CUST-06,RTE-06,2025-08-23,Refrigerated - Backhaul Mixed,20707,543.27,53.82,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,238.51,61.22,3.896,2025-08,597.09,1.8093636363636365,358.58000000000004,1.0866060606060608,northbound_backhaul
TRIP-000468,LOAD-00468,DRV-01,TRK-01,281,55.86,5.03,2025-08-25 07:05:00,2025-08-25 12:36:16.992434,Y,CUST-01,RTE-01,2025-08-25,Refrigerated - Produce,42495,731.46,65.25,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,215.9,55.86,3.865,2025-08,796.71,2.835266903914591,580.8100000000001,2.0669395017793595,southbound
TRIP-000469,LOAD-00469,DRV-01,TRK-01,822,164.07,5.01,2025-08-27 07:45:00,2025-08-27 23:38:47.922951,Y,CUST-05,RTE-07,2025-08-27,Refrigerated - Backhaul Mixed,29788,1110.57,155.28,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,670.72,164.07,4.088,2025-08,1265.85,1.5399635036496349,595.1299999999999,0.7240024330900242,northbound_backhaul
TRIP-000470,LOAD-00470,DRV-02,TRK-02,276,38.66,7.14,2025-08-20 07:15:00,2025-08-20 12:50:37.286594,Y,CUST-01,RTE-01,2025-08-20,Refrigerated - Produce,43877,754.31,53.7,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,147.37,38.66,3.812,2025-08,808.01,2.927572463768116,660.64,2.393623188405797,southbound
TRIP-000471,LOAD-00471,DRV-02,TRK-02,834,123.74,6.74,2025-08-21 06:40:00,2025-08-21 22:44:33.019660,Y,CUST-06,RTE-05,2025-08-21,Refrigerated - Backhaul Mixed,21229,1185.87,107.04,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,491.74,123.74,3.974,2025-08,1292.9099999999999,1.5502517985611508,801.1699999999998,0.9606354916067145,northbound_backhaul
TRIP-000472,LOAD-00472,DRV-02,TRK-02,816,115.74,7.05,2025-08-19 07:10:00,2025-08-19 22:58:40.533474,Y,CUST-04,RTE-04,2025-08-19,Refrigerated - Mixed,40431,2081.64,220.66,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,459.37,115.74,3.969,2025-08,2302.2999999999997,2.8214460784313724,1842.9299999999998,2.2584926470588234,southbound
TRIP-000473,LOAD-00473,DRV-02,TRK-02,808,110.84,7.29,2025-08-21 07:10:00,2025-08-21 23:01:11.878125,Y,CUST-06,RTE-07,2025-08-21,Refrigerated - Backhaul Mixed,19775,1257.44,97.86,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,452.56,110.84,4.083,2025-08,1355.3,1.6773514851485147,902.74,1.1172524752475248,northbound_backhaul
TRIP-000474,LOAD-00474,DRV-01,TRK-01,803,153.83,5.22,2025-08-31 06:40:00,2025-08-31 22:05:20.353190,N,CUST-04,RTE-04,2025-08-31,Refrigerated - Mixed,39304,2078.45,220.52,delivered,Mount Vernon,WA,Oakland,CA,810,2.6,Golden Gate Fresh Distributors,Oakland,CA,Distribution,45,active,612.1700000000001,153.82999999999998,3.9795,2025-08,2298.97,2.862976338729763,1686.7999999999997,2.1006226650062265,southbound
TRIP-000475,LOAD-00475,DRV-01,TRK-01,336,67.61,4.97,2025-09-01 08:20:00,2025-09-01 14:52:20.718471,Y,CUST-05,RTE-06,2025-09-01,Refrigerated - Backhaul Mixed,22496,557.79,51.29,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,270.98,67.61,4.008,2025-09,609.0799999999999,1.812738095238095,338.0999999999999,1.0062499999999996,northbound_backhaul
TRIP-000476,LOAD-00476,DRV-01,TRK-01,782,144.55,5.41,2025-09-01 04:30:00,2025-09-01 19:01:23.452137,Y,CUST-02,RTE-02,2025-09-01,Refrigerated - Seafood,43566,2286.94,231.98,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,562.88,144.55,3.894,2025-09,2518.92,3.221125319693095,1956.04,2.501329923273657,southbound
TRIP-000477,LOAD-00477,DRV-01,TRK-01,824,157.25,5.24,2025-09-03 06:40:00,2025-09-03 22:56:00.738543,N,CUST-06,RTE-07,2025-09-03,Refrigerated - Backhaul Mixed,21498,1137.01,90.06,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,622.71,157.25,3.96,2025-09,1227.07,1.4891626213592233,604.3599999999999,0.7334466019417475,northbound_backhaul
TRIP-000478,LOAD-00478,DRV-01,TRK-01,823,156.17,5.27,2025-08-29 05:00:00,2025-08-29 20:58:26.532869,N,CUST-03,RTE-03,2025-08-29,Refrigerated - Produce,38999,2344.95,134.0,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,614.53,156.17000000000002,3.935,2025-08,2478.95,3.0120899149453217,1864.4199999999998,2.2653948967193194,southbound
TRIP-000479,LOAD-00479,DRV-01,TRK-01,840,158.19,5.31,2025-08-30 05:40:00,2025-08-30 22:41:33.535635,Y,CUST-06,RTE-05,2025-08-30,Refrigerated - Backhaul Mixed,28028,1164.38,155.57,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,641.46,158.19,4.055,2025-08,1319.95,1.5713690476190476,678.49,0.8077261904761905,northbound_backhaul
TRIP-000480,LOAD-00480,DRV-02,TRK-02,783,116.0,6.75,2025-09-01 07:30:00,2025-09-01 23:33:55.452403,Y,CUST-02,RTE-02,2025-09-01,Refrigerated - Seafood,39480,2408.94,222.02,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,458.66,116.0,3.954,2025-09,2630.96,3.360102171136654,2172.3,2.7743295019157093,southbound
TRIP-000481,LOAD-00481,DRV-02,TRK-02,830,120.64,6.88,2025-09-02 07:50:00,2025-09-03 00:53:13.658579,Y,CUST-06,RTE-05,2025-09-02,Refrigerated - Backhaul Mixed,21931,1265.26,125.87,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,486.66,120.64,4.034,2025-09,1391.13,1.6760602409638556,904.47,1.0897228915662651,northbound_backhaul
TRIP-000482,LOAD-00482,DRV-02,TRK-02,265,36.2,7.32,2025-09-01 05:30:00,2025-09-01 10:50:08.940276,Y,CUST-01,RTE-01,2025-09-01,Refrigerated - Produce,40455,727.17,46.33,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,143.82,36.2,3.973,2025-09,773.5,2.918867924528302,629.6800000000001,2.3761509433962265,southbound
TRIP-000483,LOAD-00483,DRV-02,TRK-02,334,48.97,6.82,2025-09-02 07:15:00,2025-09-02 13:53:30.909285,Y,CUST-05,RTE-06,2025-09-02,Refrigerated - Backhaul Mixed,26378,570.25,50.3,delivered,Portland,OR,Bellingham,WA,300,1.75,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,196.91,48.97,4.021,2025-09,620.55,1.8579341317365268,423.64,1.2683832335329341,northbound_backhaul
TRIP-000484,LOAD-00484,DRV-02,TRK-02,798,117.53,6.79,2025-08-26 04:30:00,2025-08-26 19:25:41.925279,Y,CUST-02,RTE-02,2025-08-26,Refrigerated - Seafood,38901,2225.01,131.58,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,473.06,117.53,4.025,2025-08,2356.59,2.95312030075188,1883.5300000000002,2.3603132832080203,southbound
TRIP-000485,LOAD-00485,DRV-01,TRK-01,283,56.6,5.0,2025-09-02 06:20:00,2025-09-02 11:50:56.067525,Y,CUST-01,RTE-01,2025-09-02,Refrigerated - Produce,40511,723.08,67.4,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,227.87,56.6,4.026,2025-09,790.48,2.79321554770318,562.61,1.9880212014134275,southbound
TRIP-000486,LOAD-00486,DRV-01,TRK-01,813,163.58,4.97,2025-09-03 07:00:00,2025-09-03 22:46:59.318099,Y,CUST-06,RTE-07,2025-09-03,Refrigerated - Backhaul Mixed,15155,1209.34,90.77,delivered,Oakland,CA,Burlington,WA,805,1.55,Evergreen Freight Match,Portland,OR,Brokerage,30,active,653.99,163.58,3.998,2025-09,1300.11,1.599151291512915,646.1199999999999,0.7947355473554735,northbound_backhaul
TRIP-000487,LOAD-00487,DRV-01,TRK-01,804,157.96,5.09,2025-09-05 07:50:00,2025-09-05 22:49:09.611408,N,CUST-02,RTE-02,2025-09-05,Refrigerated - Seafood,41839,2299.86,158.42,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,631.21,157.96,3.996,2025-09,2458.28,3.0575621890547264,1827.0700000000002,2.2724751243781096,southbound
TRIP-000488,LOAD-00488,DRV-01,TRK-01,850,158.58,5.36,2025-09-07 05:40:00,2025-09-07 22:38:43.963771,N,CUST-05,RTE-05,2025-09-07,Refrigerated - Backhaul Mixed,27180,1198.55,86.18,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,618.3,158.58,3.899,2025-09,1284.73,1.5114470588235294,666.4300000000001,0.7840352941176472,northbound_backhaul
TRIP-000489,LOAD-00489,DRV-01,TRK-01,252,47.46,5.31,2025-09-07 06:15:00,2025-09-07 10:55:10.792629,Y,CUST-01,RTE-01,2025-09-07,Refrigerated - Produce,44110,738.4,63.04,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,197.77,47.46,4.167,2025-09,801.4399999999999,3.18031746031746,603.67,2.395515873015873,southbound
TRIP-000490,LOAD-00490,DRV-01,TRK-01,808,158.12,5.11,2025-09-09 08:10:00,2025-09-10 00:54:58.879714,Y,CUST-05,RTE-07,2025-09-09,Refrigerated - Backhaul Mixed,17184,1115.12,110.05,delivered,Oakland,CA,Burlington,WA,805,1.55,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,639.91,158.12,4.047,2025-09,1225.1699999999998,1.5162995049504948,585.2599999999999,0.7243316831683166,northbound_backhaul
TRIP-000491,LOAD-00491,DRV-02,TRK-02,255,36.64,6.96,2025-09-04 07:30:00,2025-09-04 12:37:17.398762,Y,CUST-01,RTE-01,2025-09-04,Refrigerated - Produce,41999,773.74,73.81,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,146.01,36.64,3.985,2025-09,847.55,3.3237254901960784,701.54,2.751137254901961,southbound
TRIP-000492,LOAD-00492,DRV-02,TRK-02,829,118.77,6.98,2025-09-06 07:20:00,2025-09-07 00:32:13.749740,N,CUST-06,RTE-05,2025-09-06,Refrigerated - Backhaul Mixed,17549,1184.67,121.22,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,470.09,118.77,3.958,2025-09,1305.89,1.5752593486127866,835.8000000000002,1.008202653799759,northbound_backhaul
TRIP-000493,LOAD-00493,DRV-02,TRK-02,784,114.96,6.82,2025-09-03 06:00:00,2025-09-03 22:03:53.598177,Y,CUST-02,RTE-02,2025-09-03,Refrigerated - Seafood,40942,2282.22,167.77,delivered,Bellingham,WA,Oakland,CA,780,2.95,Bellingham Cold Storage,Bellingham,WA,Seafood,30,active,470.87,114.96,4.096,2025-09,2449.99,3.1249872448979588,1979.12,2.524387755102041,southbound
TRIP-000494,LOAD-00494,DRV-02,TRK-02,308,45.49,6.77,2025-09-05 05:00:00,2025-09-05 11:35:14.227406,Y,CUST-06,RTE-06,2025-09-05,Refrigerated - Backhaul Mixed,28812,512.12,57.71,delivered,Portland,OR,Bellingham,WA,300,1.75,Evergreen Freight Match,Portland,OR,Brokerage,30,active,177.32,45.49,3.898,2025-09,569.83,1.8500974025974026,392.51000000000005,1.274383116883117,northbound_backhaul
TRIP-000495,LOAD-00495,DRV-02,TRK-02,257,35.64,7.21,2025-09-05 05:10:00,2025-09-05 10:04:24.750720,Y,CUST-01,RTE-01,2025-09-05,Refrigerated - Produce,41980,740.33,50.29,delivered,Mount Vernon,WA,Portland,OR,260,2.85,Skagit Valley Produce,Mount Vernon,WA,Produce,30,active,137.96,35.64,3.871,2025-09,790.62,3.076342412451362,652.66,2.539533073929961,southbound
TRIP-000496,LOAD-00496,DRV-02,TRK-02,829,122.45,6.77,2025-09-06 08:00:00,2025-09-07 01:24:00.668334,Y,CUST-05,RTE-05,2025-09-06,Refrigerated - Backhaul Mixed,25304,1206.47,151.17,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,468.25,122.45,3.824,2025-09,1357.64,1.6376839565741859,889.3900000000001,1.0728468033775636,northbound_backhaul
TRIP-000497,LOAD-00497,DRV-01,TRK-01,813,157.56,5.16,2025-09-12 04:50:00,2025-09-12 20:54:44.868206,Y,CUST-03,RTE-03,2025-09-12,Refrigerated - Produce,39816,2496.15,237.61,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,614.33,157.56,3.899,2025-09,2733.76,3.362558425584256,2119.4300000000003,2.6069249692496927,southbound
TRIP-000498,LOAD-00498,DRV-01,TRK-01,842,168.74,4.99,2025-09-13 08:30:00,2025-09-14 02:02:22.511189,Y,CUST-06,RTE-05,2025-09-13,Refrigerated - Backhaul Mixed,29884,1214.3,119.97,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Evergreen Freight Match,Portland,OR,Brokerage,30,active,685.08,168.74,4.06,2025-09,1334.27,1.5846437054631828,649.1899999999999,0.7710095011876484,northbound_backhaul
TRIP-000499,LOAD-00499,DRV-01,TRK-01,815,160.75,5.07,2025-09-15 06:15:00,2025-09-15 22:04:24.277768,Y,CUST-03,RTE-03,2025-09-15,Refrigerated - Produce,42953,2505.55,190.67,delivered,Burlington,WA,Oakland,CA,800,3.05,Cascade Berry Growers,Burlington,WA,Produce,15,active,633.52,160.75,3.941,2025-09,2696.2200000000003,3.3082453987730065,2062.7000000000003,2.5309202453987734,southbound
TRIP-000500,LOAD-00500,DRV-01,TRK-01,834,158.56,5.26,2025-09-17 06:50:00,2025-09-17 23:24:20.662934,Y,CUST-05,RTE-05,2025-09-17,Refrigerated - Backhaul Mixed,16226,1379.94,156.93,delivered,Oakland,CA,Mount Vernon,WA,815,1.65,Pacific Coast Load Board Spot,Oakland,CA,Brokerage,30,active,622.51,158.56,3.926,2025-09,1536.8700000000001,1.842769784172662,914.3600000000001,1.0963549160671464,northbound_backhaul
